"repo_name","author_name","author_date","commit_message"
"v2ray/v2ray-core","Darien Raymond","04/03/2018","comments"
"v2ray/v2ray-core","Darien Raymond","04/03/2018","add network list to shadowsocks server"
"v2ray/v2ray-core","DarienRaymond","04/03/2018","Merge pull request #1013 from wuxiangzhou2010/master

add nil check  and correct some comments"
"v2ray/v2ray-core","wuxiang","04/03/2018","add nil check"
"v2ray/v2ray-core","Darien Raymond","04/03/2018","migrate int to int32"
"v2ray/v2ray-core","wuxiang","04/03/2018","update some comments"
"v2ray/v2ray-core","wuxiang","04/03/2018","add nil check as other applications"
"v2ray/v2ray-core","Darien Raymond","04/02/2018","fix test break"
"v2ray/v2ray-core","Darien Raymond","04/02/2018","remove static bytes array"
"v2ray/v2ray-core","Darien Raymond","04/02/2018","change uint32 to int32"
"v2ray/v2ray-core","Darien Raymond","04/02/2018","Merge branch 'master' of https://github.com/v2ray/v2ray-core"
"v2ray/v2ray-core","Darien Raymond","04/02/2018","migrate int to int32"
"v2ray/v2ray-core","DarienRaymond","04/02/2018","Merge pull request #1008 from wuxiangzhou2010/master

fix typo, first sound of user is not a vowel, but the consonant /j/"
"v2ray/v2ray-core","wuxiangzhou2010","04/02/2018","fix typo"
"v2ray/v2ray-core","wuxiangzhou2010","04/02/2018","fix typo"
"v2ray/v2ray-core","wuxiangzhou2010","04/02/2018","fix typo, first sound of user is not a vowel, but the consonant /j/"
"v2ray/v2ray-core","Darien Raymond","04/01/2018","change ReadFullFrom to take int32 size"
"v2ray/v2ray-core","Darien Raymond","04/01/2018","read size to multi buffer"
"v2ray/v2ray-core","Darien Raymond","04/01/2018","correct magic number"
"v2ray/v2ray-core","Darien Raymond","04/01/2018","optimize auth reader"
"v2ray/v2ray-core","Darien Raymond","04/01/2018","refine auth writer"
"v2ray/v2ray-core","Darien Raymond","04/01/2018","align large size"
"v2ray/v2ray-core","Darien Raymond","04/01/2018","refactor"
"v2ray/v2ray-core","Darien Raymond","04/01/2018","trace context"
"v2ray/v2ray-core","Darien Raymond","04/01/2018","remove unnecessary test"
"v2ray/v2ray-core","Darien Raymond","03/31/2018","split uplink and downlink traffic"
"v2ray/v2ray-core","Darien Raymond","03/31/2018","command handler for stats"
"v2ray/v2ray-core","Darien Raymond","03/30/2018","use go 1.10.1"
"v2ray/v2ray-core","Darien Raymond","03/30/2018","support stats counter in dispatcher"
"v2ray/v2ray-core","Darien Raymond","03/30/2018","support stats in policy"
"v2ray/v2ray-core","Darien Raymond","03/30/2018","support stats counter in ray stream"
"v2ray/v2ray-core","Darien Raymond","03/30/2018","stats feature"
"v2ray/v2ray-core","Darien Raymond","03/29/2018","Update version"
"v2ray/v2ray-core","Darien Raymond","03/29/2018","prevent appending nil buffer"
"v2ray/v2ray-core","Darien Raymond","03/29/2018","refine handling for empty read"
"v2ray/v2ray-core","Darien Raymond","03/29/2018","prevent empty read in Reader"
"v2ray/v2ray-core","Shelikhoo","03/29/2018","Test and bug fix"
"v2ray/v2ray-core","Darien Raymond","03/28/2018","less cap"
"v2ray/v2ray-core","Darien Raymond","03/28/2018","simplify code"
"v2ray/v2ray-core","Darien Raymond","03/28/2018","clear leftOver after write"
"v2ray/v2ray-core","Darien Raymond","03/28/2018","fix double release on buffers"
"v2ray/v2ray-core","Darien Raymond","03/28/2018","defensive fix for improper usage of buf.New()."
"v2ray/v2ray-core","Darien Raymond","03/28/2018","fix #999"
"v2ray/v2ray-core","Shelikhoo","03/28/2018","Pass unused data into Receiver"
"v2ray/v2ray-core","DarienRaymond","03/27/2018","Merge pull request #992 from wuxiangzhou2010/master

fix typo"
"v2ray/v2ray-core","Darien Raymond","03/26/2018","more informational error"
"v2ray/v2ray-core","Wuxiang","03/26/2018","fix typo"
"v2ray/v2ray-core","DarienRaymond","03/24/2018","Merge pull request #985 from yujinqiu/yet-another-typo

Fix another typo"
"v2ray/v2ray-core","Jinqiu Yu","03/23/2018","Fix another typo"
"v2ray/v2ray-core","DarienRaymond","03/23/2018","Merge pull request #982 from yujinqiu/consistent_code

consistent  ServerSpec  variable name"
"v2ray/v2ray-core","DarienRaymond","03/23/2018","Merge pull request #981 from yujinqiu/clean_code

Clean useless code"
"v2ray/v2ray-core","Jinqiu Yu","03/23/2018","consistent  ServerSpec  var"
"v2ray/v2ray-core","Jinqiu Yu","03/23/2018","Clean useless code"
"v2ray/v2ray-core","Darien Raymond","03/21/2018","write listen error to log"
"v2ray/v2ray-core","Darien Raymond","03/21/2018","lazy init of dialer map"
"v2ray/v2ray-core","Darien Raymond","03/21/2018","protect against writing to closed body"
"v2ray/v2ray-core","DarienRaymond","03/19/2018","Merge pull request #968 from wuxiangzhou2010/master

fix typo"
"v2ray/v2ray-core","mubiale","03/19/2018","fix typo"
"v2ray/v2ray-core","mubiale","03/19/2018","Merge branch 'master' of https://github.com/wuxiangzhou2010/v2ray-core"
"v2ray/v2ray-core","mubiale","03/19/2018","fix typos"
"v2ray/v2ray-core","Wuxiang","03/19/2018","fix typo

fix typo"
"v2ray/v2ray-core","Shelikhoo","03/18/2018","notify progressTraffic to quit"
"v2ray/v2ray-core","Shelikhoo","03/18/2018","finish UnixInboundHandler"
"v2ray/v2ray-core","Shelikhoo","03/18/2018","finish transport listener"
"v2ray/v2ray-core","Darien Raymond","03/16/2018","release buffer if payload becomes small"
"v2ray/v2ray-core","Darien Raymond","03/16/2018","Update version"
"v2ray/v2ray-core","Darien Raymond","03/16/2018","fix buffer recycling"
"v2ray/v2ray-core","Shelikhoo","03/16/2018","(Sync Commit)"
"v2ray/v2ray-core","DarienRaymond","03/16/2018","Merge pull request #962 from yujinqiu/fix-typo

Fix typo"
"v2ray/v2ray-core","Darien Raymond","03/16/2018","reorder fields in Destination for faster hashing"
"v2ray/v2ray-core","Jinqiu Yu","03/15/2018","Fix typo"
"v2ray/v2ray-core","Darien Raymond","03/13/2018","refine address family type"
"v2ray/v2ray-core","Darien Raymond","03/13/2018","comments"
"v2ray/v2ray-core","Darien Raymond","03/13/2018","int to int32"
"v2ray/v2ray-core","Darien Raymond","03/12/2018","simplify NewSize calls"
"v2ray/v2ray-core","Darien Raymond","03/12/2018","reset buffer when free"
"v2ray/v2ray-core","Darien Raymond","03/12/2018","simplify pool creation"
"v2ray/v2ray-core","Darien Raymond","03/11/2018","remove unnecessary NewSize"
"v2ray/v2ray-core","Darien Raymond","03/11/2018","extend buffer"
"v2ray/v2ray-core","Darien Raymond","03/11/2018","fix len -> cap"
"v2ray/v2ray-core","Darien Raymond","03/11/2018","rename NewLocal to NewSize"
"v2ray/v2ray-core","Darien Raymond","03/11/2018","refine buffer allocation"
"v2ray/v2ray-core","DarienRaymond","03/11/2018","Merge pull request #946 from yujinqiu/fix-typo

Fix receivced, InboundBound, tranport typo"
"v2ray/v2ray-core","Jinqiu Yu","03/11/2018","Fix receivced, InboundBound, tranport, Enpoint typo"
"v2ray/v2ray-core","Shelikhoo","03/11/2018","Unix listeners(sync commit)"
"v2ray/v2ray-core","Darien Raymond","03/10/2018","remove pending request from cache when error. fixes #942"
"v2ray/v2ray-core","Darien Raymond","03/09/2018","reuse buffer"
"v2ray/v2ray-core","Darien Raymond","03/08/2018","block until rpc connection is ready"
"v2ray/v2ray-core","Darien Raymond","03/08/2018","Update version"
"v2ray/v2ray-core","Darien Raymond","03/08/2018","reduce memory usage of Buffer"
"v2ray/v2ray-core","Darien Raymond","03/08/2018","fix lint errors"
"v2ray/v2ray-core","Darien Raymond","03/08/2018","gofmt"
"v2ray/v2ray-core","DarienRaymond","03/08/2018","Merge pull request #934 from yujinqiu/fix-execute-typo

Fix executable typo"
"v2ray/v2ray-core","Jinqiu Yu","03/08/2018","Fix executable typo"
"v2ray/v2ray-core","Darien Raymond","03/07/2018","test case for mux over shadowsocks"
"v2ray/v2ray-core","DarienRaymond","03/07/2018","Merge pull request #931 from wuxiangzhou2010/master

fix typo"
"v2ray/v2ray-core","DarienRaymond","03/06/2018","Merge pull request #929 from yujinqiu/fix-download-typo

Fix typo"
"v2ray/v2ray-core","Jinqiu Yu","03/06/2018","Fix typo"
"v2ray/v2ray-core","DarienRaymond","03/06/2018","Merge pull request #928 from yujinqiu/fix-typo

Fix typo"
"v2ray/v2ray-core","DarienRaymond","03/06/2018","Merge pull request #927 from yujinqiu/fix-error-output

Capture command error output"
"v2ray/v2ray-core","Jinqiu Yu","03/06/2018","Fix typo"
"v2ray/v2ray-core","Jinqiu Yu","03/06/2018","Capture command output"
"v2ray/v2ray-core","Darien Raymond","03/06/2018","Update version"
"v2ray/v2ray-core","Darien Raymond","03/06/2018","fix compatibility with shadowrocket. fixes #920"
"v2ray/v2ray-core","DarienRaymond","03/06/2018","Merge pull request #924 from yujinqiu/dedup-protocol-register

Dedup protocol registration"
"v2ray/v2ray-core","Jinqiu Yu","03/06/2018","Dedup protocol registration"
"v2ray/v2ray-core","Darien Raymond","03/05/2018","fix context reference"
"v2ray/v2ray-core","Darien Raymond","03/04/2018","verify command"
"v2ray/v2ray-core","Darien Raymond","03/04/2018","refactor"
"v2ray/v2ray-core","Darien Raymond","03/04/2018","allow underscore in domain name. fixes #917"
"v2ray/v2ray-core","Darien Raymond","03/02/2018","update release key. fixes #907"
"v2ray/v2ray-core","Ubuntu","03/02/2018","fix typo"
"v2ray/v2ray-core","Darien Raymond","03/01/2018","Update version"
"v2ray/v2ray-core","Darien Raymond","03/01/2018","concurrent connection in h2"
"v2ray/v2ray-core","Darien Raymond","03/01/2018","test case for h2 transport"
"v2ray/v2ray-core","Darien Raymond","03/01/2018","remove id in log"
"v2ray/v2ray-core","Darien Raymond","03/01/2018","include h2"
"v2ray/v2ray-core","Darien Raymond","03/01/2018","print version when starts"
"v2ray/v2ray-core","Darien Raymond","03/01/2018","update geoip"
"v2ray/v2ray-core","Darien Raymond","03/01/2018","refactor udp worker"
"v2ray/v2ray-core","Darien Raymond","03/01/2018","consume config in dialer and hub"
"v2ray/v2ray-core","Darien Raymond","03/01/2018","h2 transport"
"v2ray/v2ray-core","Darien Raymond","03/01/2018","move tcp.PickPort to its own package"
"v2ray/v2ray-core","Darien Raymond","03/01/2018","try parse domain address as IP. fixes #894."
"v2ray/v2ray-core","Darien Raymond","02/28/2018","update tls config generation"
"v2ray/v2ray-core","Darien Raymond","02/26/2018","prevent reading 0 bytes"
"v2ray/v2ray-core","Darien Raymond","02/26/2018","fix data race when caching session id"
"v2ray/v2ray-core","DarienRaymond","02/26/2018","Merge pull request #883 from yujinqiu/fix-dup-func-call

Remove duplicate len function call."
"v2ray/v2ray-core","DarienRaymond","02/26/2018","Merge pull request #884 from yujinqiu/fix-sniffer-typo

Fix sniff typo"
"v2ray/v2ray-core","Jinqiu Yu","02/26/2018","Fix sniff typo"
"v2ray/v2ray-core","Jinqiu Yu","02/26/2018","Remove duplicate len function call."
"v2ray/v2ray-core","Darien Raymond","02/25/2018","refactor kcp.ReadSegment"
"v2ray/v2ray-core","Darien Raymond","02/25/2018","stop doing anything after being released. fixes #804"
"v2ray/v2ray-core","Darien Raymond","02/24/2018","early release buffers for better reusing"
"v2ray/v2ray-core","Darien Raymond","02/24/2018","buffered input in kcp client"
"v2ray/v2ray-core","Darien Raymond","02/24/2018","benchmark for dice"
"v2ray/v2ray-core","Darien Raymond","02/24/2018","fix version format"
"v2ray/v2ray-core","Darien Raymond","02/24/2018","test case for write address"
"v2ray/v2ray-core","Darien Raymond","02/23/2018","use AddressParser in mux"
"v2ray/v2ray-core","Darien Raymond","02/23/2018","input channel was being closed too quickly"
"v2ray/v2ray-core","Darien Raymond","02/23/2018","unify all address reading and writing"
"v2ray/v2ray-core","Darien Raymond","02/23/2018","fix lint errors"
"v2ray/v2ray-core","Darien Raymond","02/23/2018","fix timer settings"
"v2ray/v2ray-core","Darien Raymond","02/23/2018","disable socks 4 when auth is required."
"v2ray/v2ray-core","Darien Raymond","02/23/2018","fix test break"
"v2ray/v2ray-core","Darien Raymond","02/23/2018","settings for forcing secure encryption in vmess server"
"v2ray/v2ray-core","Darien Raymond","02/22/2018","Update version"
"v2ray/v2ray-core","Darien Raymond","02/22/2018","refactor UDPNameServer clean up task"
"v2ray/v2ray-core","Darien Raymond","02/22/2018","fix log test"
"v2ray/v2ray-core","Darien Raymond","02/22/2018","simplify log"
"v2ray/v2ray-core","Darien Raymond","02/22/2018","session id"
"v2ray/v2ray-core","Darien Raymond","02/22/2018","fix error propagation in vmess server"
"v2ray/v2ray-core","Darien Raymond","02/22/2018","remove unused function"
"v2ray/v2ray-core","Darien Raymond","02/22/2018","remove redundent code"
"v2ray/v2ray-core","Darien Raymond","02/22/2018","format"
"v2ray/v2ray-core","Darien Raymond","02/22/2018","unify address reading in socks and shadowsocks"
"v2ray/v2ray-core","Darien Raymond","02/21/2018","update Must2"
"v2ray/v2ray-core","Darien Raymond","02/21/2018","simplify context retrieval"
"v2ray/v2ray-core","Darien Raymond","02/21/2018","use golang 1.10 for release"
"v2ray/v2ray-core","Darien Raymond","02/20/2018","test case for dial"
"v2ray/v2ray-core","Darien Raymond","02/20/2018","remove json tag"
"v2ray/v2ray-core","Darien Raymond","02/20/2018","fix setter methods"
"v2ray/v2ray-core","Darien Raymond","02/20/2018","fix log test"
"v2ray/v2ray-core","Darien Raymond","02/20/2018","close inner features before resetting"
"v2ray/v2ray-core","Darien Raymond","02/20/2018","remove commander from core feature"
"v2ray/v2ray-core","Darien Raymond","02/20/2018","integration test case for policy"
"v2ray/v2ray-core","Darien Raymond","02/19/2018","more test cases"
"v2ray/v2ray-core","Darien Raymond","02/19/2018","fix error handling in freedom, shadowsocks and socks"
"v2ray/v2ray-core","Darien Raymond","02/19/2018","fix error handling in outbound handler"
"v2ray/v2ray-core","Darien Raymond","02/19/2018","fix error handling in buf.Copy"
"v2ray/v2ray-core","Darien Raymond","02/19/2018","fix error handling in ray"
"v2ray/v2ray-core","Darien Raymond","02/19/2018","fix error handling in vmess outbound"
"v2ray/v2ray-core","Darien Raymond","02/19/2018","properly set timeout in dokodemo door"
"v2ray/v2ray-core","Darien Raymond","02/19/2018","test case for adding and removing user by command"
"v2ray/v2ray-core","Darien Raymond","02/17/2018","test case for policy"
"v2ray/v2ray-core","Darien Raymond","02/17/2018","fix yaml syntax"
"v2ray/v2ray-core","Darien Raymond","02/17/2018","try Go 1.10"
"v2ray/v2ray-core","Darien Raymond","02/17/2018","move json config into a separate package"
"v2ray/v2ray-core","Darien Raymond","02/17/2018","gofmt"
"v2ray/v2ray-core","Darien Raymond","02/16/2018","remove clock feature"
"v2ray/v2ray-core","Darien Raymond","02/16/2018","fix coverage test"
"v2ray/v2ray-core","Darien Raymond","02/16/2018","update coverall script"
"v2ray/v2ray-core","Darien Raymond","02/16/2018","comments"
"v2ray/v2ray-core","Darien Raymond","02/16/2018","move Println to main"
"v2ray/v2ray-core","Darien Raymond","02/15/2018","Update version"
"v2ray/v2ray-core","Darien Raymond","02/14/2018","extendable config format"
"v2ray/v2ray-core","Darien Raymond","02/14/2018","include log command"
"v2ray/v2ray-core","Darien Raymond","02/14/2018","fix default logger"
"v2ray/v2ray-core","Darien Raymond","02/14/2018","details about GetFeature"
"v2ray/v2ray-core","Darien Raymond","02/14/2018","logger service"
"v2ray/v2ray-core","Darien Raymond","02/14/2018","fix nil reference in udp worker"
"v2ray/v2ray-core","Darien Raymond","02/13/2018","comments"
"v2ray/v2ray-core","Darien Raymond","02/12/2018","fix lint errors"
"v2ray/v2ray-core","Darien Raymond","02/12/2018","increase udp hub capacity"
"v2ray/v2ray-core","Darien Raymond","02/12/2018","explictly use the io.Writer instance for writing net.Buffers"
"v2ray/v2ray-core","Darien Raymond","02/12/2018","simplify udp hub"
"v2ray/v2ray-core","Darien Raymond","02/12/2018","properly close shadowsocks client udp connection"
"v2ray/v2ray-core","Darien Raymond","02/12/2018","comments"
"v2ray/v2ray-core","Darien Raymond","02/12/2018","update log"
"v2ray/v2ray-core","DarienRaymond","02/12/2018","Merge pull request #863 from v2ray/DetailedOriginalAddress]

Added Additional Debug output and error message for #854"
"v2ray/v2ray-core","Darien Raymond","02/12/2018","fix loading of json config"
"v2ray/v2ray-core","Shelikhoo","02/12/2018","Auto Gen"
"v2ray/v2ray-core","Shelikhoo","12/28/2017","added function stub for UnixReceiverHandler Instancer"
"v2ray/v2ray-core","Shelikhoo","12/28/2017","Add Generated Files"
"v2ray/v2ray-core","Shelikhoo","12/28/2017","Fix pb err"
"v2ray/v2ray-core","Shelikhoo","12/28/2017","Type switch for UnixReceiver"
"v2ray/v2ray-core","Shelikhoo","11/22/2017","Added Dialer stub"
"v2ray/v2ray-core","Shelikhoo","11/03/2017","Added function Stub"
"v2ray/v2ray-core","Shelikhoo","11/03/2017","Regenerate Pb"
"v2ray/v2ray-core","Shelikhoo","11/03/2017","Added Generated error helper"
"v2ray/v2ray-core","Shelikhoo","10/31/2017","modify golang package name"
"v2ray/v2ray-core","Shelikhoo","10/31/2017","fix and generate protobuf"
"v2ray/v2ray-core","Shelikhoo","10/31/2017","Created listener file"
"v2ray/v2ray-core","Shelikhoo","02/12/2018","Rebase: Add domainsocket receiver config"
"v2ray/v2ray-core","Shelikhoo","02/12/2018","Added Additional Debug output and error message for #854"
"v2ray/v2ray-core","Darien Raymond","02/11/2018","enable mux command for next version"
"v2ray/v2ray-core","Darien Raymond","02/11/2018","comments"
"v2ray/v2ray-core","Darien Raymond","02/11/2018","remove unused code"
"v2ray/v2ray-core","Darien Raymond","02/11/2018","Update version"
"v2ray/v2ray-core","DarienRaymond","02/11/2018","Merge pull request #861 from Ariselia/master

 Update Golang tarball version."
"v2ray/v2ray-core","Ariselia","02/11/2018","Update Golang tarball version."
"v2ray/v2ray-core","Ariselia","02/11/2018","Merge pull request #1 from v2ray/master

Pull"
"v2ray/v2ray-core","Darien Raymond","02/11/2018","send ack more frequently too"
"v2ray/v2ray-core","Darien Raymond","02/11/2018","fix kcp for not sending data immediately"
"v2ray/v2ray-core","Darien Raymond","02/10/2018","disable mux command temporarily"
"v2ray/v2ray-core","Darien Raymond","02/10/2018","comments"
"v2ray/v2ray-core","Darien Raymond","02/09/2018","remove unnecessary proxy functions"
"v2ray/v2ray-core","Darien Raymond","02/09/2018","fix transfer for mux"
"v2ray/v2ray-core","Darien Raymond","02/09/2018","don't read 0 bytes"
"v2ray/v2ray-core","Darien Raymond","02/09/2018","fix address parsing for mux"
"v2ray/v2ray-core","Darien Raymond","02/09/2018","fix handling for empty email addresses"
"v2ray/v2ray-core","Darien Raymond","02/09/2018","implement remove user in vmess"
"v2ray/v2ray-core","Darien Raymond","02/08/2018","fix command listener"
"v2ray/v2ray-core","Darien Raymond","02/08/2018","fix commander test"
"v2ray/v2ray-core","Darien Raymond","02/08/2018","decouple commander interface from grpc"
"v2ray/v2ray-core","Darien Raymond","02/08/2018","implement remove user operation"
"v2ray/v2ray-core","Darien Raymond","02/08/2018","remove unused code"
"v2ray/v2ray-core","Darien Raymond","02/08/2018","use go 1.9.4"
"v2ray/v2ray-core","Darien Raymond","02/08/2018","comments and refactoring"
"v2ray/v2ray-core","Darien Raymond","02/08/2018","remove context in udp hub"
"v2ray/v2ray-core","Darien Raymond","02/08/2018","Update version"
"v2ray/v2ray-core","Darien Raymond","02/08/2018","remove context from mux.Client"
"v2ray/v2ray-core","Darien Raymond","02/08/2018","properly start and close outbound handlers"
"v2ray/v2ray-core","Darien Raymond","02/08/2018","use periodic task in dns.Server"
"v2ray/v2ray-core","Darien Raymond","02/08/2018","fix websocket test"
"v2ray/v2ray-core","Darien Raymond","02/08/2018","fix kcp test"
"v2ray/v2ray-core","Darien Raymond","02/08/2018","test case for periodic task"
"v2ray/v2ray-core","Darien Raymond","02/08/2018","fix encoding test"
"v2ray/v2ray-core","Darien Raymond","02/08/2018","fix default outbound handler"
"v2ray/v2ray-core","Darien Raymond","02/08/2018","remove context in struct"
"v2ray/v2ray-core","Darien Raymond","02/07/2018","cleanup session history"
"v2ray/v2ray-core","Darien Raymond","02/07/2018","comments and test cases."
"v2ray/v2ray-core","Darien Raymond","02/07/2018","correct handler running status"
"v2ray/v2ray-core","Darien Raymond","02/06/2018","test case for removing handler on the fly"
"v2ray/v2ray-core","Darien Raymond","02/06/2018","include new packages"
"v2ray/v2ray-core","Darien Raymond","02/06/2018","listen on localhost only"
"v2ray/v2ray-core","Darien Raymond","02/06/2018","non-blocking timer. Fixes #848"
"v2ray/v2ray-core","Darien Raymond","02/05/2018","gofmt"
"v2ray/v2ray-core","Darien Raymond","02/05/2018","prototype of commander"
"v2ray/v2ray-core","Darien Raymond","02/02/2018","fix #840"
"v2ray/v2ray-core","Darien Raymond","01/31/2018","adjust init sequence"
"v2ray/v2ray-core","Darien Raymond","01/30/2018","prepare for remove function"
"v2ray/v2ray-core","Darien Raymond","01/24/2018","commander interface"
"v2ray/v2ray-core","Darien Raymond","01/23/2018","injectable clock"
"v2ray/v2ray-core","Darien Raymond","01/19/2018","fix a typo"
"v2ray/v2ray-core","Darien Raymond","01/19/2018","fix UDP handling in Shadowsocks client"
"v2ray/v2ray-core","Darien Raymond","01/18/2018","use uuid as struct"
"v2ray/v2ray-core","Darien Raymond","01/18/2018","fix error usage"
"v2ray/v2ray-core","Darien Raymond","01/17/2018","id of v2ray instance"
"v2ray/v2ray-core","Darien Raymond","01/17/2018","kcp cleanup"
"v2ray/v2ray-core","Darien Raymond","01/17/2018","check connection state for every write operation"
"v2ray/v2ray-core","Darien Raymond","01/12/2018","gofmt"
"v2ray/v2ray-core","Darien Raymond","01/12/2018","remove unused code"
"v2ray/v2ray-core","Darien Raymond","01/12/2018","fix release ci"
"v2ray/v2ray-core","Darien Raymond","01/12/2018","Update version"
"v2ray/v2ray-core","Darien Raymond","01/10/2018","fix build break"
"v2ray/v2ray-core","Darien Raymond","01/10/2018","support dial for v2ray instance"
"v2ray/v2ray-core","Darien Raymond","01/10/2018","fix creation logic"
"v2ray/v2ray-core","Darien Raymond","01/10/2018","remove unused code"
"v2ray/v2ray-core","Darien Raymond","01/10/2018","fix LocalNameServer"
"v2ray/v2ray-core","Darien Raymond","01/10/2018","remove unused code"
"v2ray/v2ray-core","Darien Raymond","01/10/2018","fix test break"
"v2ray/v2ray-core","Darien Raymond","01/10/2018","fix test break"
"v2ray/v2ray-core","Darien Raymond","01/10/2018","massive refactoring for interoperability"
"v2ray/v2ray-core","Darien Raymond","01/05/2018","remove use of unsafe"
"v2ray/v2ray-core","Darien Raymond","01/04/2018","comments for typed messages"
"v2ray/v2ray-core","Darien Raymond","01/04/2018","comments for protos."
"v2ray/v2ray-core","Darien Raymond","01/02/2018","fix lint warnings"
"v2ray/v2ray-core","Darien Raymond","01/02/2018","Use 'h2' for ALPN in TCP"
"v2ray/v2ray-core","Darien Raymond","01/01/2018","update License"
"v2ray/v2ray-core","Darien Raymond","12/30/2017","fix a typo"
"v2ray/v2ray-core","Darien Raymond","12/28/2017","specify release description"
"v2ray/v2ray-core","Darien Raymond","12/28/2017","Update version"
"v2ray/v2ray-core","Darien Raymond","12/28/2017","rename dns.Server"
"v2ray/v2ray-core","Darien Raymond","12/27/2017","fix error levels"
"v2ray/v2ray-core","Darien Raymond","12/27/2017","more informational logs"
"v2ray/v2ray-core","Darien Raymond","12/27/2017","migrate to signal.Semaphore and Notifier"
"v2ray/v2ray-core","Darien Raymond","12/26/2017","send username/password together with initial handshake data in socks client. Fix #785"
"v2ray/v2ray-core","Darien Raymond","12/25/2017","update geoip.dat"
"v2ray/v2ray-core","Darien Raymond","12/25/2017","release script relocation"
"v2ray/v2ray-core","Darien Raymond","12/23/2017","remove old protogen"
"v2ray/v2ray-core","Darien Raymond","12/23/2017","new use protogen"
"v2ray/v2ray-core","Darien Raymond","12/23/2017","update protoc"
"v2ray/v2ray-core","Darien Raymond","12/23/2017","report pack error instead of panic"
"v2ray/v2ray-core","Darien Raymond","12/22/2017","Update version"
"v2ray/v2ray-core","Darien Raymond","12/22/2017","fix lint warnings"
"v2ray/v2ray-core","Darien Raymond","12/22/2017","comments"
"v2ray/v2ray-core","Darien Raymond","12/21/2017","fix log format"
"v2ray/v2ray-core","Darien Raymond","12/21/2017","fix a typo"
"v2ray/v2ray-core","Darien Raymond","12/21/2017","refine log handlers"
"v2ray/v2ray-core","Darien Raymond","12/20/2017","test cases for common"
"v2ray/v2ray-core","Darien Raymond","12/19/2017","fix test"
"v2ray/v2ray-core","Darien Raymond","12/19/2017","fix nil pointer on close()."
"v2ray/v2ray-core","Darien Raymond","12/19/2017","fix test"
"v2ray/v2ray-core","Darien Raymond","12/19/2017","overrideable dns"
"v2ray/v2ray-core","Darien Raymond","12/19/2017","fix test"
"v2ray/v2ray-core","Darien Raymond","12/19/2017","fix test"
"v2ray/v2ray-core","Darien Raymond","12/19/2017","remove unused function"
"v2ray/v2ray-core","Darien Raymond","12/19/2017","comments"
"v2ray/v2ray-core","Darien Raymond","12/19/2017","register logger on start"
"v2ray/v2ray-core","Darien Raymond","12/19/2017","merge log into common log"
"v2ray/v2ray-core","Darien Raymond","12/19/2017","avoid port in-use error in websocket test"
"v2ray/v2ray-core","DarienRaymond","12/19/2017","Merge pull request #786 from astrataro/patch-1

Support Linux on s390x"
"v2ray/v2ray-core","astrataro","12/19/2017","Build s390x in Travis-CI script"
"v2ray/v2ray-core","astrataro","12/18/2017","Support Linux on s390x"
"v2ray/v2ray-core","Darien Raymond","12/18/2017","exclude errorgen from coverage"
"v2ray/v2ray-core","Darien Raymond","12/18/2017","remove header operation to http protocol package"
"v2ray/v2ray-core","Darien Raymond","12/18/2017","read original addr from x-forwarded-for header if present"
"v2ray/v2ray-core","Darien Raymond","12/17/2017","more test cases"
"v2ray/v2ray-core","Darien Raymond","12/17/2017","Update version"
"v2ray/v2ray-core","Darien Raymond","12/17/2017","fix a data race in KCP"
"v2ray/v2ray-core","Darien Raymond","12/16/2017","simplify tls config"
"v2ray/v2ray-core","Darien Raymond","12/16/2017","update headers test cases"
"v2ray/v2ray-core","Darien Raymond","12/16/2017","reduce websocket memory usage"
"v2ray/v2ray-core","Darien Raymond","12/16/2017","fix a buffer leak in buffered reader"
"v2ray/v2ray-core","Darien Raymond","12/15/2017","Update version"
"v2ray/v2ray-core","Darien Raymond","12/14/2017","fix test break"
"v2ray/v2ray-core","Darien Raymond","12/14/2017","fix build break"
"v2ray/v2ray-core","Darien Raymond","12/14/2017","cleanup kcp connection"
"v2ray/v2ray-core","Darien Raymond","12/14/2017","cleanup kcp connection"
"v2ray/v2ray-core","Darien Raymond","12/14/2017","fix crash on init timeout = 0"
"v2ray/v2ray-core","Darien Raymond","12/14/2017","add download count"
"v2ray/v2ray-core","Darien Raymond","12/14/2017","comments"
"v2ray/v2ray-core","Darien Raymond","12/14/2017","remove unused web server"
"v2ray/v2ray-core","Darien Raymond","12/14/2017","update README"
"v2ray/v2ray-core","Darien Raymond","12/13/2017","fix misspelling"
"v2ray/v2ray-core","Darien Raymond","12/13/2017","remove official server"
"v2ray/v2ray-core","Darien Raymond","12/13/2017","hide console window when running v2ctl. fix #779"
"v2ray/v2ray-core","Darien Raymond","12/11/2017","update dead link"
"v2ray/v2ray-core","Darien Raymond","12/10/2017","trim space before parsing address"
"v2ray/v2ray-core","Darien Raymond","12/10/2017","migrate to new severity def"
"v2ray/v2ray-core","Darien Raymond","12/10/2017","general purpose logger"
"v2ray/v2ray-core","Darien Raymond","12/08/2017","update issue template"
"v2ray/v2ray-core","Darien Raymond","12/08/2017","grow buffer size slower"
"v2ray/v2ray-core","Darien Raymond","12/07/2017","Update version"
"v2ray/v2ray-core","Darien Raymond","12/07/2017","update default config"
"v2ray/v2ray-core","Darien Raymond","12/06/2017","shutdown immediately after build finish"
"v2ray/v2ray-core","Darien Raymond","12/05/2017","fix basic auth response"
